7 1542 3 1542 3 1542 2 57 1 14|6 26 22 73 5 102 89 5 39 840 33 14
2 72 3 102 62 174 123 1 14|5 5 46 14 4 321 9 1709 7
7 4 109 18654 9536 2879 7|5 137 5 157 78 10 835 2 85 4 50 10 835 7
5 36 64 14|6 190 14
7 190 2 1542 3 190 3 4 66 96 581 61 3 313 7|1 37 62 36 14 5 139 26 322 2 190 3 5 41 58 1 9 218 4 42 97 40 27 457 14
7 159 10 250 14 90 28 1909 2|3 137 2 72 3 137 2
6 254 2 110 3 90 6 9715 97 15 83 20 311 6 16881 150 2 1 1238 2 1 37 254 72 3 83 20 75 6 835 27 273 992 61 2|7 1 6 1 1170 475 835 2
4 60 3 5 41 18654 9536 83 4 345 40 12 2|5 509 14
1 58 3 5 78 99 114 7995 25 1364 138 3 254 7 73 68 3 1 62 1263 1 7|4 137 3 60 3 4 307 3 144 119 12 25 248 2
2 1 144 2 5048 1774 22 10 166 98 37 9 81 68 12 662 36 5 85 41 81 68 12 2|5 4 46 3 12 19462 20 7 63 1 56 3 6 1641 156 5 194 278 3 41 27 185 210 15574 2571 142 6 3092 23026 2 168 26 3 5 101 4514 119 16 27 1 14
5 3618 3 241 3 5 30 1 19 27 4142 5 66 107 328 5 41 2119 2|2 16 34 203 14
5 15 110 1 2|6 254 3 58 73 31 24 1344 16 7
6 1899 3 1237 14 5 149 58 19 6 2291 25 1237 14|7 4 109 1955 61 47 2
6 4 85 6 64 156 2|3 5 1 55 26 573 2
7 1 6 912 9 27 1 2 60 3 6 912 9 28 1 2|2 21 7 14
4 21 7 14 5 85 1 30 10 77 98 19 8387 14 5205 4407 20 14 254 3 5 118 1 50 10 948 61 3 58 5 107 9 223 19 211 2215 3756 40 153 243 63 9 20 36 6 98 91 3 1 3 259 1 3 79 43 4 1035 7 3269 5 145 3 12 41 1 8679 2 5 824 55 262 100 1037 14 5 145 3 12 11 36 27 734 14 15 4 46 79 3 158 5 119 105 261 5471 2|5 72 16 11 37 358 2
5 509 2|2 509 2
3 72 2373 3 5 1 246 60 2|1 1 587 4 2 1 587 4 2 1 21 12 22 2 35 571 57 41 318 62 20 36 483 983 6 807 2 57 1 95 148 9 4 7
1 1 3 83 20 59 17 25 20 2|4 1 53 4 170 195 9 2
2 190 2|5 1 3 5 799 6 4662 9 26 68 10 443 384 7 5 67 756 12 200 2 31 4 30 126 2407 869 7
5 10 1806 322 40 719 4196 9 365 3 72 1 4964 14|6 23 1028 40 676 14
3 17467 15 5 3 1 1101 27 3781 3 15 5 41 445 3 1 111 18654 9536 29 76 77 100 2066 76 16 1 31 4 81 1 67 1989 27 192 40 26 1579 156 7|5 35 2
2 31 26 25 20 14 59 33 3 5 636 4 318 62 1 12826 36 6 98 14|5 4 75 16 7
7 509 2|5 13496 3 62 1 19 6 217 3 5 85 1 628 9 30 9 427 130 6 7076 2
4 2270 3 4 1 182 26 9 238 3 53 4 46 68 26 3 4 30 9 93 48 2|3 1 302 48 2 5 145 1 3 1 67 302 48 2
4 6500 3 521 3 5 78 5464 221 4 128 2|2 56 7
2 190 14|5 24 42 67 45 9 95 378 3 24 42 142 9 6023 2
1 477 14 72 2|7 1 14 14 451 17
2 60 266 14 5 80 9 348 26 1552 2862 14 406 6 612 19 14|7 72 27 1 14 14 14 14
4 72 3 5 44 37 237 4 1 93 20 14|6 60 3 158 24 178 4 303 14 14 1 58 2294 14 288 3 16 101 29 55 587 9393 3 1 3 4 55 193 1
4 72 17 72 27 288 2 23 2315 2|6 2315 21 7
3 817 868 1555 14|5 917 3 4 85 12 14 31 24 30 126 2824 7
7 5205 7 5205 14 846 63 14 5205 14 5205 14 5205 14 14 5205 14 14 14 5205 14 14 14 14|2 5 195 124 19374 2 44 4 50 20 114 124 19374 7
5 3717 2 5 107 2863 19 624 532 17|1 20 104 2 5 39 77 62 12 2
6 35 3 5 46 3 26 115 89 5 54 9 6 493 412 1081 69 46 5 149 130 48 753 5 39 18654 9536 1245 55 236 322 2 137 2|6 1 72 77 3 5 39 11012 10 2041 1681 1450 2 2 1932 216 431 459 26 7 5 1245 55 1 14
3 3742 2 6942 71 137 3 3742 2 5 39 445 68 494 100 2259 40 74 2|3 4489 2 21 6 787 43 4 210 9 20 94 2 6942 71 72 60 12 11 37 20 3 12 11 27 1449 3 1 2 137 6
4 5 1 46 3 1 160 3 5 181 2285 19 6 97 89 24 2141 63 45 2|6 254 2 190 3 44 4 406 398 63 15 116 13858 15 635 233 404 204 3 15 3 15 487 14726 7 254 14 137 3 35 51 1 31 16 2
2 60 2486 194 328 24 78 1674 5 30 96 366 25 128 1 9 6988 4 61 2|5 2486 7 20 104 2
1 1 2|4 1899 3 5 67 331 24 1 423 176 449 606 3 38 53 98 41 21 4 1142 67 9 3999 10 123 11447 17
7 4489 3 4489 3 354 20 2|4 137 7
4 56 3 4 31 940 16 1 10 16829 3 15 115 61 18 28 5123 7|5 5 46 3 5 46 3 5 67 181 2709 53 5 118 50 74 411 9 913 61 18 74 326 2
7 5 39 6896 7|5 5 78 140 2
7 173 557 2 58 86 149 5 498 173 104 7|3 60 307 3 5 31 1 46 68 86 11 45 3 38 5 44 93 4 25 870 136 86 11 37 45 15 16 11 5829 14 14
7 170 7|6 72 3 12 4604 444 6 1641 115 9 2879 14
5 65 5 39 18654 9536 171 12 97 510 92 5 323 12 2|1 1 3 164 18 36 3 26 3100 22 37 1931 2
5 331 5 118 2557 40 342 2 5 170 31 1 13920 9536 287 40 3373 1 130 47 2|6 1 17 4 46 3 279 24 42 19 6 666 15 6 340 2068 142 6 1 692 17 4 246 545 9 11577 68 27 1826 17
3 72 2|6 72 35 159 3 5 39 160 3 16 11 1 1773 2 121
6 24 42 33 117 2215 2|7 15 6 6624 7
5 94 3 5 39 58 669 5 30 9393 2|1 5 39 111 18654 9536 161 139 150 2
3 159 10 250 3 85 4 67 119 63 36 16 558 67 9 50 61 18 282 27 1675 2|6 72 3 4 800 20 2 5 149 58 3347 2
2 4 15 9359 43 210 10 2873 1359 337 7|1 137 3 1 37 67 210 10 1359 14 1 3 1 487 373 9 30 6 2157 68 92 6 3282 22 91 2
4 1 14 1 43 37 181 6227 14 64 7|7 137 24 2950 1 332 126
2 1 3 1 37 254 14 1 37 14 5 145 4 109 67 1 58 2692 14 4 299 245 36 26 98 15 3160 9 119 26 3953 25 20 14 1 1 67 18654 9536 1 3 5 149 18654 9536 119 26 63 9 4 14 5 69 14 1 149 91 9 1293 148 4 80 19 45 3 15 5 149 91 9 31 148 4 80 19 47 14|5 60 3 5 85 171 10 275 18 178 19 6 3953 2
1 35 3 35 3 24 80 9 159 3 64 7|4 64 2 64 2
2 6942 14 254 3 83 20 50 26 760 3 12 11 254 25 4 9 8573 3 38 37 25 20 2|5 72 3 5 39 58 413 24 3646 16 63 2 102 3 5 39 160 3 114 193 43 549 25 202 15 25 447 2
7 65 14|1 1 160 3 5 855 10 927 1 2
2 5 39 160 14 12 41 1 28 336 5553 14|5 137 3 60 3 5 155 6 2500 14 12 11 6 325 490 2 12 122 6 4621 2
7 213 3 261 98 9 95 6 257 201 3 313 5205 7|1 1 358 3 240 566 2 153 151 29 1123 14 313 7 190 3 26 22 10 493 14 59 33 14 2270 3 541 14 14
3 21 972 7|5 6 2066 683 1521 1 31 12 3 51 1142 9 75 4 62 722 1 2
1 241 14 158 3321 15 5 43 296 335 19 10 849 14|7 21 7 14
6 35 38 4 151 1 14 31 1 194 31 16 150 2|7 5 14089 1 14 357 5 30 27 304 1256 2
1 1 1499 28 5524 2|3 420 77 3 307 7
3 35 2 51 170 55 20 130 47 2 51 80 9 31 10 244 8006 33 20 3 38 5 143 35 2|1 1 4 95 35 7
1 917 3 56 3 4 136 7 7108 67 1637 146 147 13327 158 51 85 1 102 306 17|6 38 17 5 39 321 3 58 3 67 574 2
2 5 425 4 70 324 14|4 72 3 38 102 73 760 176 9979 43 14
4 137 14 4 15 16 207 87 16 2391 214 3 286 709 4 359 534 1866 25 14 14|1 5 1 46 21 5 41 473 534 1866 25 14 254 7 14 5 1 819 6 336 615 14
7 137 3 59 33 19 2|7 58 7108 3 4 477 3 3177 2950 735 33 6 550 3 22 477 3 22 148 257 7
1 5 78 12 14|6 129 12 14
4 31 4 46 128 7|3 5 220 46 128 2
5 72 190 3 12 11 3 12 11 1 2 5 145 12 11 10 2340 2005 17 1 2|3 72 3 60 241 2
4 8901 7|7 1 160 5829 3 1 160
4 72 102 86 12 22 3 27 364 2 6 2663 18 27 736 2|1 254 3 5 78 99 10 663 1083 25 268 62 1 15 5 992 63 36 6 5948 2 1 90 252 18 205 2
3 307 3 1 3 73 166 31 4 81 26 312 34 29 40 99 7|6 5 31 1 46 2 5 145 3 57 1894 122 114 258 18 10664 292 2 287 63 14
2 254 2|3 75 3 26 22 10 241 959 2
4 158 3 5 267 9 466 4 2|7 72 3 47 51 43 14 1 1532 27 2132 2
2 4 109 6 304 15086 410 542 384 2 4 125 29 91 442 2|6 4891 2 5 791 277 740 2
7 217 2 77 217 2|7 217 2
4 1200 14 2373 14 14|1 58 3 85 23 50 33 70 4538 3 85 23 30 10 1524 1794 3 108 85 23 867 7 137 3 244 930 3 5 55 16932 14
1 35 14 5 219 12 559 55 5 41 67 864 9 4137 2 300 136 3 51 380 81 1 767 19 88 2|4 36 64 3 1 78 9 93 74 1 330 2
4 544 3 58 160 2|4 5 149 160 14 150 17 5 31 1 46 3 5 1 46 21 264 3 5 125 29 1161 14
3 137 3 254 2|3 509 2 1 2270 1 897 1 45 9 6867 25 94 2
4 244 138 14|6 26 22 58 1515 14
4 60 3 153 1198 4 19 47 2 15 19 588 3 47 41 942 10 1951 25 1 1|6 170 7 87 86 7
5 5 1 180 9 4 56 3 5 78 5464 161 9393 14|3 1 330 2
1 45 24 54 2 9359 20435 3 5 81 1 98 1 107 10 2157 1 92 193 43 40 99 2|7 137 3 1 81 5 3723 16 2
6 31 4 80 20 9 1021 4 7 5 39 10 241 1491 2|3 170 7 1 30 4 1583 7
2 2270 2|7 173 2
6 170 7 14|2 137 14
6 72 3 16 11 266 3 35 2|7 101 4 55 27 1 788 7
3 128 1132 2|5 21 101 57 50 25 1097 25 147 861 988 16 57 101 1 93 20 68 7
3 73 4 2046 121 7 2270 1 3 1042 2|7 173 7
7 4524 7 5 145 17 9 21 7 57 11 10 8393 14|5 4 46 570 3 5 78 5464 95 26 3 26 491 58 132 9 20 2 16 4 84 646 20 3 40 28 438 17 5 145 3 24 36 46 16 9393 15 5 30 96 347 9 30 10 392 18 117 249 3 15 5 66 107 27 5141 68 27 9401 76 10 185 3 38 17 16 4 147 17 1 4 147 17
6 20435 3 6 617 2 59 33 3 1 54 9 6 617 2 1899 3 251 3 1 54 2205 6 5385 357 168 5 50 97 2|2 58 3 85 4 31 12 7
7 35 2|5 72 3 5 39 160 3 110 4 42 19252 7 17 12543 7
5 254 14 251 3 1 18654 9536 29 961 61 58 4 69 29 19 809 18 1707 6 1722 2|3 64 14 15 89 22 16 1595 7
4 74 2244 394 7|3 65 3 36 64 7 36 18 74 601 2244 394 43 18654 9536 29 47 15 1 18654 9536 29 3 29 1 15 8252 3 15 24 170 13920 9536 54 14
3 36 64 3 5 46 14 5 46 2 137 3 1 29 254 2|4 72 27 288 1 23 18654 9536 31 56 7 5 1 409 14 72 2 1932 3 73 44 4 409 26 7 1 4 686 7
3 942 3 16 69 29 166 2 4 46 3 5 170 195 9 8854 27 2090 2|5 28 2090 7 1 7
7 36 64 3 770 33 14|2 714 6 3097 3 127 2
1 72 3 137 3 173 3 60 3 56 3 45 5 149 2|4 251 3 27 2594 22 37 1610 6 392 97 357 1240 1 1957 2 58 5 41 1886 4 15 5 118 30 10 393 9 258 18 180 398 45 7
5 85 57 75 99 289 7 85 57 75 99 7|2 14578 3 21 20435 3 21 43 4 210 45 7
6 10 397 94 1 67 314 9 6 831 14 35 14 21 101 3 21 101 1 31 7|3 79 1 16 5903 97 40 27 1 7
1 60 2 190|7 72 27 2575 3 16 41 58 8092 2 55 10 1 118 29 10 6043 14
1 5 39 160 5 39 379 3 21 264 7|2 24 3 24 67 13920 9536 75 6 1 71 5 80 4 5182 2
2 73 68 3 1 961 14 14|4 102 14 26 22 1212 2 24 151 29 3211 4 14 14
6 21 22 26 7 1 91 33 7|3 72 77 14 44 5 93 74 7 14 44 5 93 74 7 14
4 25 55 10 482 100 508 14 94 3 4 44 644 68 8785 14|6 73 44 4 59 45 7
3 1 3 7108 7|6 1 2473 5 39 23185 12 11 3 5 30 1 1 12 11 27 844 2
5 170 7 23 216 7 190 3 1688 3 21 11 63 14 72 3 57 187 4 68 16 3 313 2 60 3 137 3 5 30 70 56 15 110 2 60 3 137 3 56 2 60 3 12 11 37 16 6882 1 3 16 11 358 3 452 1117 3 1 3 1 1 11 194 171 12 55 16 154 2 60 3 254 3 240 14|4 288 3 23 11 77 2
6 1899 3 1899 14 79 31 1 24 2156 74 7|1 1899 3 1899 2 158 57 11 27 1 3 15 69 516 80 9 291 74 3 1899 3 1899 3 1 192 1391 2
4 5 30 58 78 12 2 1 18654 9536 29 8920 68 26 3 1 35 115 9 204 12 2 5038 430 3 9393 15 7108 46 2|5 73 31 9393 15 7108 46 7
2 72 27 288 3 16 11 668 14|5 57 11 4957 33 2270 40 5205 14
5 137 3 24 170 1198 4 570 2|3 137 3 102 3 24 109 67 498 3 26 336 156 22 58 713 2
2 12 11 254 14 12 11 77 14 12 11 77 2 12 11 10 3473 14|3 35 14 35 14 5 149 37 10 2863 15676 14
4 15 1 21 3 1 18654 9536 3 1 18654 9536 54 9 450 56 3 38 477 3 33 27 115 9 203 268 217 3 1 18654 9536 204 113 200 1 2|1 254 2
5 36 64 3 36 64 3 1 54 381 40 27 3012 2 38 1 67 210 12 25 4 570 2|3 254 3 56 6 1 22 87 6 1 1 3812 2
2 72 35 14 5 1 46 148 68 2771 2 5 107 9 221 342 21 1 428 89 6 3 89 6 424 461 176 123 9933 2|7 60 3 3609 142 9 6 6731 2
5 72 3 137 3 136 3 1 37 365 451 2 12 44 40 6 1909 2|7 72 14
3 47 69 59 10 98 19 426 18 28 17501 89 1 30 10 393 9 5946 130 236 2914 2248 2066 2 5 107 262 100 2009 19 6 5994 3 648 2 15 1 1187 9 95 16 5 359 12 3 5 6037 10 592 2066 9 345 10 3642 3 1 2 137 3 24 380 1 25 6 490 3 15 307 3 76 12 840 61 3 51 477 3 51 1077 6 713 2028 156 15 2024 48 2 15 56 3 1 78 10 147 443 1574 3225 1947 1 3 6 164 312 18 8480 3143 3 15 20 3 20 1 1399 45 3375 10 1598 18 153 3 309 18 982 43 104 1804 9 157 29 33 3035 2 1 160 3 1 160 3 1 160 2 131 4 2|7 307 3 172 5 165 4 7
7 1 7|4 509 14 160 9 822 4 3 38 5 31 1 81 24 44 1012 28 18621 18 117 4215 3 12 67 216 1 170 559 55 4 145 12 2
3 229 260 2 75 6 1 22 26 119 237 214 92 894 4024 15 10013 1265 59 87 2|7 72 3 27 2
2 5 46 14 56 102 3 1 120 70 778 548 2 1 120 263 25 70 3 58 5 317 70 18 4 69 30 9 223 62 1 2|6 60 3 328 6 458 41 2950 27 734 5 317 4 151 50 9 223 45 2
1 21 3 12 11 37 28 734 2|4 183 12 3 183 12 216 1 30 9 29 26 944 2 5 145 3 183 4 109 33 6 64 1745 40 26 336 3 4 46 3 24130 156 2 5 145 3 447 170 55 16 2
7 1 160 3 1 67 16 1 58 12501 362 2|6 72 137 60 3 1 160 68 16 104 3 38 21 43 4 91 9 31 7
3 35 3 1 18654 9536 14 14 1 64 14 137 3 4 219 20 246 170 880 68 1 61 40 16 207 14 1 5 85 128 727 9 4 14 15 56 1 3 1 210 6 270 156 14|6 1 37 6 270 156 14 26 22 3717 549 14 26 22 40 900 14 222 900 3 6 3948 322 7 254 3 1 105 856 9 20 2
1 5 1 46 21 5 41 473 534 1866 25 14 254 7 14 5 1 819 6 336 615 14|4 21 7 14 14
5 72 3 137 3 4 30 9 93 74 2|3 1 3308 2 16 11 92 5 299 14
1 1 21 5 81 12 22 7 5 81 1 219 262 10 229 163 25 74 130 6 199 1240 606 16 57 67 1 80 9 186 2|4 72 2 102 62 4 528 63 4046 25 20 2 72 288 14
5 72 3 57 11 160 14 5 246 144 14|4 5 67 12729 1 237 26 14 5 145 3 40 6 5899 243 7963 5 267 48 9 348 27 1
4 21 7 14|2 10 664 9258 18 666 3 56 59 33 14
3 241 14 54 50 48 2|6 159 10 553 3 108 183 4 44 54 19 164 2
1 70 2|5 1 409 1 203 2
1 1 58 24 1 19 6 349 14 85 23 194 83 63 7|2 23 428 6 166 1158 1 10 7920 2002 2
3 6942 14|5 1 14 14
3 72 14 72 3 60 14 62 564 24 42 380 494 604 14|7 137 17
3 4 552 4952 14|4 72 3 1 10 8260 14 1 3528 3 7108 1 159 1 1 14 1 37 7108 16 22 1 14
4 77 14|1 5 46 3 79 37 7
1 72 4 31 3 31 4 7|7 1 3 4 42 1294 2
2 86 31 4 13920 9536 512 200 40 7|4 375 3 329 12 14
5 53 16 2|4 509 14 72 3 5205 3 1 329 3 24 30 16 1 2069 268 14
4 58 1 2059 50 18723 3 157 53 4 1 811 2|3 21 1 1 81 1 18654 9536 811 7
6 72 137 3 55 47 43 352 25 16 14|5 159 14 4 102 7 1 1 20 2
1 190 3 47 22 513 2270 14|3 190 14
5 64 45 14|2 6942 3 127 1 81 5 41 347 9 2183 4 2 7108 15 5829
4 1473 21 7|5 6 17 1 8451 18 2770 2 4 75 3 511 479 22 802 99 6 620 3 58 17
4 5 44 104 416 113 277 14|1 89 30 4 194 7
5 64 2 58 73 42 4 210 7|4 1 121
4 313 17 72 27 288 12 11 11744 1 2|1 16 11 833 175 35 676 2
7 60 3 57 101 90 74 2132 15 260 9 3157 88|1 35 2 1 2 35 2 21 101 4 31 304 7
4 72 14 1 78 10 275 18 176 104 14|3 60 3 12 2068 61 4 109 64 1 2
6 35 258 2 23 67 461 12 63 2|2 58 1 12 91 40 4 570 7
3 1 7|4 137 5 1 1 78 12 14 56 159 10 250 3 1 78 70 124 156 5 30 9 95 9 4 72 64 14 474 63 14
2 329 12 2|7 58 1 37 23920 289 7
1 190 1 3 44 4 714 20 6 3035 3125 7|4 2364 14
2 72 14 51 42 379 15 51 42 9212 14|4 917 3 2887 22 1 17 21 264 9 28 1833 7
5 5205 107 10 835 7 14 15 23 41 18654 9536 2879 7|3 5 317 2
1 190 3 53 1 21 4 80 9 31 1 37 18654 9536 95 35 2|3 1935 14 21 22 91 33 7 14
2 307 3 58 3 307 3 1 3 307 17 31 4 13920 9536 572 26 18239 720 3 5 145 3 12 11 120 10 123 439 3517 17 58 43 4 18654 9536 54 25 12 40 5205 108 151 5 67 678 12 61 7|4 5 31 1 46 2 5 31 1 46 17 5 178 68 12 36 6 115 47 3 15 5 178 68 12 36 6 115 97 17 15 3 307 3 72 3 4 570 3 1 3 12 11 5205 2 1 21 5 145 7 5 145 3 12 11 5205 2
1 90 1257 3 3321 2 55 47 84 29 453 269 2|7 76 27 16729 6634 256 3 19 4677 15 19 1283 3 468 401 2501 99 2
1 254 102 3 5 107 10 275 18 424 154 5 299 9 450 2 44 24 31 26 168|4 1 5205 14 127 3 59 33 24 31 37 30 126 18 6 244 558 24 195 14 24 31 37 10 2922 813 14 24 31 37 30 10 11667 14 24 31 37 30 10 1 945 14
4 35 3 41 23 126 77 19 12 7|2 5829 3 23 55 3 3717 707 98 2
5 521 3 5 1 55 8402 14 118 4 1378 20 10 639 18 99 494 2863 33 6 5385 7|2 127 3 118 4 67 260 12 25 20 7 59 33 3 5 360 36 27 325 558 14 1 4982 114 4578 2 5 171 33 114 507 2 5 360 1657 8737 3 3444 9801 1657 14 15 78 4 26 123 7033 1645 618 2 58 1 10 213 1657 14
6 72 2|6 4 46 21 3 16 11 12 3 16 11 12 2 134 57 1 142 6 1 3 5673 4543 74
5 31 1 350 3 5 34 29 97 154 4 46 12 2 65 12 69 29 6 270 2 158 5 46 3 16 11 73 2 5 609 2|3 1191 609 7 206 20 89 4 620 2
7 27 21 7|4 60 3 1 96 45 25 147 606 56 15 28 602 22 5718 9 356 19 10 2001 22286 2 38 1 3 47 22 70 156 16 5 30 289 9 21011 2
4 92 85 4 50 16 7|6 9393 15 6942 143 16 4 109 494 58 132 604 45 2 15 2457 35 2672 18 5176 108 1 22 18654 9536 454 16 2
2 65 3 509 2|7 509 2 58 77 605 3 6 1476 22 1860 2 5 1663 6 812 26 1 2
2 12 41 2694 17 57 425 99 10 241 715 15 24 43 6007 33 6 366 1504 2|5 16 11 241 14
1 35 2|4 59 33 4 78 5464 30 70 14
5 5 78 4 128 87 8129 14|2 815 1 15 2398 7 1899 14 27 288 14 10778 2360 14 16 11 58 625 18 4 2 16 11 3528 17 12 11 1131 14
7 2373 2 1 160 2 1 7|4 35 2 15 110 5 428 48 3 15 23 1 47 2
5 170 7 14|2 12 11 35 244 574 3 5 31 12 36 6 98 2
3 315 18 117 697 2 451 3 1 37 18654 9536 237 12 14 27 1449 22 243 61 18 82 11988 14 14|7 72 14 14
7 5205 3 24 44 3515 26 2 5 67 271 28 1524 2 24 44 24079 12 14 24 66 78 36 138 14|1 10345 17 21 4 170 81 24 44 31 16 7
7 1 510 21 27 566 360 9 95 14|5 254 3 10 619 70 2 59 33 6418 12 61 2 72 190 14 47 4 54 2 254 2
7 5829 1 485 2|4 6603 7 509 3 86 41 16 7
1 254 3 1 18654 9536 345 27 24288 1359 70 124 98 2|7 102 3 5 1 75 79 5 151 30 9 155 61 33 6 17958 2521 67 158 1 10 239 2
1 190 14|1 1 160 1 379 3 85 5 155 148 7
4 60 20435 3 16 70 22 300 38 307 3 5 67 3 5 67 139 26 11201 160 2|7 72 31 1 29 160 3 16 11 490 18 28 324 45 9 129 28 7075 15 110 5 90 2103 25 88 141 5 39 1106 2
7 5 1 81 1 29 1480 40 126 18 27 152 3266 47 2|1 1 3 31 4 3 31 4 81 3 183 24 1 2156 74 7
5 21 7|6 5205 346 509 2
7 14384 14|7 1 14 14
3 6 463 2|2 35 3 35 3 159 2 82 2207 216 1 186 25 236 1 124 455 2
2 137 3 5 531 9 1 277 545 2|3 190 14
6 72 3 13561 14|4 38 1 20435 3 5829 1 11014 40 1 2
7 137 2 87 6 837 7|6 544 3 47 22 35 837 2 16 11 6 1204 18 19953 1093 2 1520 3 79 31 1 4 67 649 20 7
2 60 21 22 12 7 21 22 12 7 53 1 18654 9536 165 291 6 392 45 3 55 295 2 5 145 3 5 81 4 151 31 12 2|1 1 2863 2
7 6942 3 1 43 4 210 7|5 5 149 347 9 355 28 411 3 27 94 14 31 1 4 75 3 53 4 979 40 7108 57 11 181 18654 9536 29 47 2 4 42 18654 9536 50 163 3 57 11 47 2 4 54 9 450 3 57 11 47 2 4 846 63 15 72 65 3 57 11 47 14
2 1 14|5 254 14
7 5 39 285 3 5 39 37 62 2736 9 21137 16 1109 2|6 544 3 398 22 33 211 115 9 1874 807 254 2 15 5 30 9 1517 398 3 917 2 58 53 4 31 1 129 20 16 522 110 5 39 91 9 59 130 47 15 1482 28 16808 2122 36 6 115 9 208 1 2
1 53 4 80 9 635 28 1 3 67 221 14|5 21 7 172 5 7
1 22 16 904 7|4 20435 3 521 3 102 23 67 234 130 9 17 2
4 1 2|3 1 47 3 38 5 1 81 1 148 57 118 31 2
4 544 14 2270 22 494 10 810 315 18 117 697 493 63 33 6 1808 15 23 520 4 570 9 6 345 9 50 1031 18 4 14|2 21 7
3 1542 3 3157 14 5 139 3157 14 190 3 73 59 24 111 30 3157 62 117 214 7|5 158 6 638 195 208 1043 2
4 2373 14 5 1 46 53 5 118 194 31 16 2 5 181 1148 6 164 98 5 107 10 392 41 40 398 5 139 15 16 392 101 29 10 7006 2|6 1 4 570 109 10 275 124 1 89 5 267 9 119 1 3272 2
7 35 14 35 14|7 190 14 190 14 35 1519 1301 19 27 2182 14
3 9393 3 5 39 5140 121 4 3 26 322 22 905 25 4 2|2 329 12 2 37 168 28 1298 86 118 1 6 14562 2
4 2373 14 4 464 81 10 275 18 238 2|1 35 14 1 11 27 1130 14
5 102 3 53 4 85 17|1 1 14 159 17 21 43 24 210 7 21 24 30 22 104 465 9 1207 12 63 130 114 207 2 5 145 3 24 44 50 2269 2560 24 80 2
4 254 14|1 1515 14
3 286 22 79 5 1571 357 56 9 1644 4 9 1081 2|7 5 178 4 178 23 41 196 10 1061 2
7 1 18 117 697 121 14 16 11 79 4 102 58 2377 14|6 21 7 14
4 1 5669 2|2 21 3 23 1 55 5963 7
7 137 60 3 62 564 56 153 69 46 57 22 10 207 14|4 5 12729 1 237 5 194 157 531 9 165 4 2 4 43 58 1406 165 2
4 72 127 3 1 96 91 61 10 492 2 51 1 157 2285 337 289 3 5 145 3 1 37 735 2|6 254 17 254 2
3 23 11 78 6 629 25 12 2|2 5 55 16 2 21 7
7 254 3 58 20435 3 21 11 28 273 11 201 7|3 72 3 6942 2
2 72 1 58 1454 2 5 571 21 901 12 22 89 4 204 282 595 9 171 380 1375 130 28 326 2|6 72 3 5 44 196 31 16 2
7 72 3 1 58 413 4 428 2 5 246 55 1 181 20 864 4 2 58 3 1 63 7 22 205 254 40 7108 7|6 12 69 29 19 10 250 2 251 3 2793 1 10 170 241 322 2
3 72 60 3 1 1082 142 70 18 6 4153 33 6 265 3 15 89 57 2532 74 1372 22 282 1 177 27 629 2|1 21 7 10 1372 1 7 14
7 1 19 26 639 7|3 1 3 1 70 18 6 1314 16 1 203 40 4 1 4 10 599 4386 2 451 3 102 3 1 170 160 3 38 5 6255 14
2 35 14 5 41 67 296 177 1009 15 110 205 299 774 2|5 288 14 57 22 37 2393 87 99 14 254 3 69 4 83 26 54 7
7 58 3 58 160 2|3 56 83 11 37 1874 26 169 2 4 892 58 419 2 83 11 421 752 26 15 260 9 30 10 229 2489 36 337 3 313 7
2 1 36 391 62 6 493 118 180 68 14|4 9393 3 1 21 7 6 120 496 5 85 16 41 158 28 493 41 58 3598 14
4 60 1 419 9 93 72 288 3 53 57 101 67 204 961 2|5 1 67 210 74 324 14
7 6 208 1 77 2|2 190 570 14 190 14
2 502 2|5 6 1007 22 14578 2 6 1007 22 14578 2
1 4 187 74 154 4 187 99 7|5 60 3 57 1373 19 89 5 41 318 62 6 835 1 2 4 44 225 16 3 64 7 570 7 570 7
4 254 2 159 14 159 14|1 3321 2
6 4 570 3 24 66 96 366 25 4 25 10 166 98 3 1 151 505 2|3 35 3 35 3 12 11 254 3 5 372 187 6 2206 1 80 2
6 509 14 72 3 2164 3 509 14 240 2 1 58 413 4 118 59 3 1 1 78 10 397 20435 3 163 1 2409 2|7 72 27 288 3 86 623 33 26 7 14
7 5 118 345 6 1 14|6 110 1 18654 9536 30 9 221 4 9 182 12 116 2
2 75 21 696 89 4 129 153 1271 7 5 294 4 187 48 37 9 7|5 16 101 29 1271 14 14
1 544 3 395 14 127 14 43 1 24 10 123 152 25 26 7 5 145 3 24 42 5100 3 64 7 24 42 1 2 15 309 17820 5 17 1 69 30 9 636 99 164 2 2 54 3 54 3 54 14|7 544 3 58 12 11 10 1452 150 3 2766 9 2766 2
2 5 1 195 10 8311 14 1 1 14|1 89 4 171 10 1 62 6 408 18 1 1 37 266 2
1 6 326 3 6 326 2 4 78 5464 17|2 509 3 1112 2 509 2 5 39 28 803 9393 2 65 5 149 2 5 39 28 803 9393 2 5 17 5 69 181 30 5315 2
7 108 183 3 183 23 118 1648 74 3 15 3 15 3 15 3 15 1677 74 63 2|3 137 3 137 3 15 110 13911 3 57 183 57 118 3690 74 1375 200 82 8479 2
3 79 7|5 158 1 10 13256 15 15333 98 14
5 15 981 18 3435 28 1013 2|1 254 3 60 6 7 7 7 22 37 163 2
